

BU (requires VPN),18023317622910115,-62
BU (802.1x),18023317622910112,-63
eduroam,18023317622910116,-63
BU Wireless Help,18023317622910114,-63
BU Guest (unencrypted),18023317622910113,-63
Group9,03341138252243,-79
Group1,7224817936165213,-82
mcl_test,32170758512731,-73
BU (requires VPN),18023317622911211,-78
wireless,01447695042,-69
BU (802.1x),18023317622911208,-77
Group 3,192863976243171,-85
eduroam,18023317622911212,-79
BU Wireless Help,18023317622911210,-79
BU Guest (unencrypted),18023317622911209,-78
SecureCIDAR 2,224637390113112,-88
BU Guest (unencrypted),240414114610781,-63
BU (requires VPN),240414114610783,-64
laboratory,128421682616910,-78
BU (802.1x),240414114610780,-64



BU (802.1x),18023317622910112,-63
eduroam,18023317622910116,-63
BU Wireless Help,18023317622910114,-63
BU Guest (unencrypted),18023317622910113,-61
BU (requires VPN),18023317622910115,-63
Group9,03341138252243,-79
mcl_test,32170758512731,-71
wireless,01447695042,-71
Group 3,192863976243171,-88
BU (802.1x),18023317622911208,-82
Group1,7224817936165213,-76
NGA,6814825213871230,-85
BU (802.1x),240414114610780,-61
eduroam,240414114610784,-63
laboratory,128421682616910,-84

BU (802.1x),18023317622910112,-63
eduroam,18023317622910116,-63
BU Wireless Help,18023317622910114,-63
BU Guest (unencrypted),18023317622910113,-61
BU (requires VPN),18023317622910115,-63
Group9,03341138252243,-79
mcl_test,32170758512731,-71
wireless,01447695042,-71
Group 3,192863976243171,-88
BU (802.1x),18023317622911208,-82
Group1,7224817936165213,-76
NGA,6814825213871230,-85
BU (802.1x),240414114610780,-61
eduroam,240414114610784,-63
laboratory,128421682616910,-84


BU Guest (unencrypted),18023317622910113,-62
BU (requires VPN),18023317622910115,-62
BU (802.1x),18023317622910112,-63
eduroam,18023317622910116,-62
BU Wireless Help,18023317622910114,-63
Group9,03341138252243,-81
mcl_test,32170758512731,-70
wireless,01447695042,-70
Group 3,192863976243171,-88
Group1,7224817936165213,-75
BU (802.1x),18023317622911208,-81
NGA,6814825213871230,-87
HP-Setup>2b-M252 LaserJet,1062018819243,-87
BU Guest (unencrypted),18023317622911209,-78
laboratory,128421682616910,-83
BU Guest (unencrypted),240414114610781,-61
BU (requires VPN),240414114610783,-63
BU (802.1x),240414114610780,-63
eduroam,240414114610784,-61
BU Wireless Help,240414114610782,-61

BU Guest (unencrypted),18023317622910113,-62
BU (requires VPN),18023317622910115,-62
BU (802.1x),18023317622910112,-63
eduroam,18023317622910116,-62
BU Wireless Help,18023317622910114,-63
Group9,03341138252243,-81
mcl_test,32170758512731,-70
wireless,01447695042,-70
Group 3,192863976243171,-88
Group1,7224817936165213,-75
BU (802.1x),18023317622911208,-81
NGA,6814825213871230,-87
HP-Setup>2b-M252 LaserJet,1062018819243,-87
BU Guest (unencrypted),18023317622911209,-78
laboratory,128421682616910,-83
BU Guest (unencrypted),240414114610781,-61
BU (requires VPN),240414114610783,-63
BU (802.1x),240414114610780,-63
eduroam,240414114610784,-61
BU Wireless Help,240414114610782,-61


BU (802.1x),18023317622910112,-63
Group9,03341138252243,-85
mcl_test,32170758512731,-72
Group1,7224817936165213,-77
wireless,01447695042,-73
