

Group9,03341138252243,-58
mcl_test,32170758512731,-81
group4,19286395854156,-67
SLURP,01426620106235,-82
BU (802.1x),18023317622911208,-54
eduroam,18023317622911212,-54
BU Wireless Help,18023317622911210,-54
BU Guest (unencrypted),18023317622911209,-54
BU (requires VPN),18023317622911211,-54
NGA,6814825213871230,-85
laboratory,128421682616910,-78
BU Guest (unencrypted),240414114610781,-75
BU (requires VPN),240414114610783,-75
BU (802.1x),240414114610780,-75
eduroam,240414114610784,-75
BU Wireless Help,240414114610782,-75



Group9,03341138252243,-59
,0131034420312,-89
SLURP,01426620106235,-83
group4,19286395854156,-65
BU (802.1x),18023317622911208,-54
eduroam,18023317622911212,-54
BU Wireless Help,18023317622911210,-54
BU Guest (unencrypted),18023317622911209,-54
BU (requires VPN),18023317622911211,-54
mcl_test,32170758512731,-76
NGA,6814825213871230,-82
BU (requires VPN),180233176228248131,-80
laboratory,128421682616910,-73
BU (requires VPN),240414114610783,-73
BU (802.1x),240414114610780,-75
BU Wireless Help,240414114610782,-75
BU Guest (unencrypted),240414114610781,-75
BU (requires VPN),24041411463119,-84



Group9,03341138252243,-59
group4,19286395854156,-61
mcl_test,32170758512731,-82
BU (802.1x),18023317622911208,-54
eduroam,18023317622911212,-54
BU Wireless Help,18023317622911210,-54
BU Guest (unencrypted),18023317622911209,-54
BU (requires VPN),18023317622911211,-54
NGA,6814825213871230,-83
laboratory,128421682616910,-75
BU (802.1x),240414114610780,-75
BU Guest (unencrypted),240414114610781,-76
BU (requires VPN),240414114610783,-76

Group9,03341138252243,-59
group4,19286395854156,-61
mcl_test,32170758512731,-82
BU (802.1x),18023317622911208,-54
eduroam,18023317622911212,-54
BU Wireless Help,18023317622911210,-54
BU Guest (unencrypted),18023317622911209,-54
BU (requires VPN),18023317622911211,-54
NGA,6814825213871230,-83
laboratory,128421682616910,-75
BU (802.1x),240414114610780,-75
BU Guest (unencrypted),240414114610781,-76
BU (requires VPN),240414114610783,-76


Group9,03341138252243,-58
SLURP,01426620106235,-83
mcl_test,32170758512731,-84
group4,19286395854156,-65
BU (802.1x),18023317622911208,-54
eduroam,18023317622911212,-54
BU Wireless Help,18023317622911210,-54
BU Guest (unencrypted),18023317622911209,-54
BU (requires VPN),18023317622911211,-54
laboratory,128421682616910,-73
BU (802.1x),240414114610780,-74
BU Wireless Help,240414114610782,-73

Group9,03341138252243,-58
SLURP,01426620106235,-83
mcl_test,32170758512731,-84
group4,19286395854156,-65
BU (802.1x),18023317622911208,-54
eduroam,18023317622911212,-54
BU Wireless Help,18023317622911210,-54
BU Guest (unencrypted),18023317622911209,-54
BU (requires VPN),18023317622911211,-54
laboratory,128421682616910,-73
BU (802.1x),240414114610780,-74
BU Wireless Help,240414114610782,-73





Group9,03341138252243,-59
group4,19286395854156,-65
mcl_test,32170758512731,-81
SLURP,01426620106235,-81
NGA,6814825213871230,-81
BU (802.1x),18023317622911208,-54
eduroam,18023317622911212,-52
BU Wireless Help,18023317622911210,-53
BU Guest (unencrypted),18023317622911209,-53
BU (requires VPN),18023317622911211,-53
