
BU Wireless Help,18023317622910114,-81
BU (802.1x),24041411463880,-80
eduroam,24041411463884,-81
BU Guest (unencrypted),18023317622910113,-81
Group9,03341138252243,-58
BU (requires VPN),18023317622910115,-81
BU (requires VPN),24041411463883,-81
BU (802.1x),18023317622910112,-81
group4,19286395854156,-58
mcl_test,32170758512731,-76
NGA,6814825213871230,-74
BU (802.1x),18023317622911208,-52
BU Wireless Help,18023317622911210,-53
BU Guest (unencrypted),180233176228248129,-78
BU Guest (unencrypted),18023317622911209,-52
BU (requires VPN),180233176228248131,-78
BU (requires VPN),18023317622911211,-51
laboratory,128421682616910,-75
BU (802.1x),240414114610780,-64
eduroam,240414114610784,-64


BU (802.1x),24041411463880,-79
Group9,03341138252243,-54
BU (requires VPN),18023317622910115,-82
BU (requires VPN),24041411463883,-79
eduroam,18023317622910116,-82
eduroam,24041411525184,-83
BU Wireless Help,18023317622910114,-82
group4,19286395854156,-59
mcl_test,32170758512731,-74
SLURP,01426620106235,-82
BU (802.1x),18023317622911208,-50
eduroam,18023317622911212,-52
BU Wireless Help,18023317622911210,-52
BU Guest (unencrypted),18023317622911209,-51
NGA,6814825213871230,-77
BU (requires VPN),180233176228248131,-77
BU (requires VPN),18023317622911211,-51
laboratory,128421682616910,-78
BU (802.1x),240414114610780,-65

BU (802.1x),24041411463880,-79
Group9,03341138252243,-54
BU (requires VPN),18023317622910115,-82
BU (requires VPN),24041411463883,-79
eduroam,18023317622910116,-82
eduroam,24041411525184,-83
BU Wireless Help,18023317622910114,-82
group4,19286395854156,-59
mcl_test,32170758512731,-74
SLURP,01426620106235,-82
BU (802.1x),18023317622911208,-50
eduroam,18023317622911212,-52
BU Wireless Help,18023317622911210,-52
BU Guest (unencrypted),18023317622911209,-51
NGA,6814825213871230,-77
BU (requires VPN),180233176228248131,-77
BU (requires VPN),18023317622911211,-51
laboratory,128421682616910,-78
BU (802.1x),240414114610780,-65



Group9,03341138252243,-55
eduroam,24041411463884,-81
BU Guest (unencrypted),18023317622910113,-81
BU Wireless Help,24041411463882,-81
BU (802.1x),18023317622910112,-81
BU Wireless Help,18023317622910114,-81
BU (802.1x),24041411463880,-81
mcl_test,32170758512731,-81
group4,19286395854156,-58
SLURP,01426620106235,-83
BU (802.1x),18023317622911208,-52
eduroam,18023317622911212,-52
BU Wireless Help,180233176228248130,-79
BU Wireless Help,18023317622911210,-51
BU Guest (unencrypted),18023317622911209,-51
HP-Print-DC-Officejet Pro X576dw,1649354213188220,-87
BU (requires VPN),18023317622911211,-52
laboratory,128421682616910,-78
BU (802.1x),240414114610780,-64
eduroam,240414114610784,-64



Group9,03341138252243,-57
eduroam,24041411463884,-79
BU (requires VPN),18023317622910115,-82
BU (802.1x),18023317622910112,-82
eduroam,18023317622910116,-81
group4,19286395854156,-58
mcl_test,32170758512731,-82
SLURP,01426620106235,-82
BU (802.1x),18023317622911208,-53
BU Wireless Help,180233176228248130,-78
HP-Print-DC-Officejet Pro X576dw,1649354213188220,-85
BU Guest (unencrypted),180233176228248129,-78
NGA,6814825213871230,-77
laboratory,128421682616910,-79
BU (802.1x),240414114610780,-64
eduroam,240414114610784,-64
BU Wireless Help,240414114610782,-64
BU Guest (unencrypted),240414114610781,-64
BU (requires VPN),240414114610783,-64
SecureCIDAR 209,481811949857125,-81

Group9,03341138252243,-57
eduroam,24041411463884,-79
BU (requires VPN),18023317622910115,-82
BU (802.1x),18023317622910112,-82
eduroam,18023317622910116,-81
group4,19286395854156,-58
mcl_test,32170758512731,-82
SLURP,01426620106235,-82
BU (802.1x),18023317622911208,-53
BU Wireless Help,180233176228248130,-78
HP-Print-DC-Officejet Pro X576dw,1649354213188220,-85
BU Guest (unencrypted),180233176228248129,-78
NGA,6814825213871230,-77
laboratory,128421682616910,-79
BU (802.1x),240414114610780,-64
eduroam,240414114610784,-64
BU Wireless Help,240414114610782,-64
BU Guest (unencrypted),240414114610781,-64
BU (requires VPN),240414114610783,-64
SecureCIDAR 209,481811949857125,-81


Group9,03341138252243,-56
BU Guest (unencrypted),18023317622910113,-82
